playerID,B_G,B_AB,B_R,B_H,B_2B,B_3B,B_HR,B_RBI,B_SB,B_CS,B_BB,B_SO,B_IBB,B_HBP,B_SH,B_SF,B_GIDP,P_playerID,P_W,P_L,P_G,P_GS,P_CG,P_SHO,P_SV,P_IPOuts,P_H,P_ER,P_HR,P_BB,P_SO,P_BAOpp,P_ERA,P_IBB,P_WP,P_HBP,P_BK,P_BFP,P_GF,P_R,P_SH,P_SF,P_GIDP,f_playerID,f_G,f_PO,f_A,f_E,f_DP,f_PB,f_WP,f_SB,f_CS,f_ZR,award_count,nomination_count,Classification
smoltjo01,735.0,948.0,77.0,151.0,26.0,2.0,5.0,61.0,3.0,2.0,79,365.0,0.0,3.0,136.0,1.0,16.0,smoltjo01,213.0,155.0,723.0,481.0,53.0,16.0,154.0,10419,3074.0,1284.0,288,1010.0,3084.0,0.2161818181818182,3.5099999850446526,84.0,145.0,57.0,16.0,14271.0,204.0,1391.0,33.0,26.0,80.0,smoltjo01,723.0,320.0,433.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1
sosasa01,2354.0,8813.0,1475.0,2408.0,379.0,45.0,609.0,1667.0,234.0,107.0,929,2306.0,154.0,59.0,17.0,78.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,sosasa01,2203.0,4527.0,143.0,128.0,26.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0
snowjt01,1716.0,5641.0,798.0,1509.0,293.0,19.0,189.0,877.0,20.0,23.0,760,1142.0,61.0,64.0,24.0,64.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,snowjt01,1656.0,12855.0,1016.0,63.0,1298.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0
stairma01,1895.0,5204.0,770.0,1366.0,294.0,13.0,265.0,899.0,30.0,24.0,717,1122.0,59.0,57.0,5.0,40.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,stairma01,1071.0,3158.0,215.0,40.0,199.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
stoveha01,1486.0,6138.0,1492.0,1771.0,347.0,174.0,122.0,908.0,509.0,0.0,663,343.0,0.0,31.0,0.0,0.0,0.0,stoveha01,0.0,0.0,4.0,0.0,0.0,0.0,0.0,28,15.0,7.0,0,3.0,7.0,0.09999999999999999,13.5,0.0,0.0,0.0,0.0,35.0,3.0,9.0,0.0,0.0,0.0,stoveha01,1498.0,7521.0,329.0,470.0,285.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
tennefr01,37.0,139.0,18.0,30.0,3.0,1.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,tennefr01,3.0,2.0,5.0,5.0,5.0,0.0,0.0,129,37.0,10.0,0,9.0,28.0,0.0,1.7199999690055847,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,tennefr01,38.0,80.0,11.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
tanneje01,506.0,1410.0,189.0,361.0,55.0,23.0,5.0,141.0,19.0,0.0,105,3.0,0.0,8.0,26.0,0.0,0.0,tanneje01,197.0,116.0,358.0,319.0,263.0,34.0,7.0,8251,2787.0,852.0,40,477.0,940.0,0.26125,3.408125013113022,0.0,28.0,130.0,1.0,3137.0,38.0,1195.0,0.0,0.0,0.0,tanneje01,445.0,267.0,851.0,61.0,31.0,0.0,0.0,0.0,0.0,0.0,,2.0,0
tennefr02,1994.0,7595.0,1278.0,2231.0,270.0,77.0,22.0,688.0,285.0,0.0,874,43.0,0.0,63.0,275.0,0.0,0.0,tennefr02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,5.0,1.0,0,1.0,0.0,0.41,4.5,0.0,1.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,tennefr02,1986.0,18278.0,1452.0,361.0,965.0,19.0,0.0,0.0,0.0,0.0,1.0,5.0,0
steinha01,1646.0,5896.0,758.0,1576.0,284.0,90.0,27.0,762.0,194.0,0.0,471,32.0,0.0,79.0,248.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,steinha01,1642.0,2427.0,3465.0,463.0,267.0,0.0,0.0,0.0,0.0,0.0,,3.0,0
sullibi03,1147.0,3647.0,363.0,777.0,119.0,33.0,21.0,378.0,98.0,0.0,170,0.0,0.0,32.0,132.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,sullibi03,1133.0,4810.0,1322.0,151.0,117.0,140.0,0.0,0.0,0.0,0.0,2.0,3.0,0
streega01,504.0,1501.0,98.0,312.0,44.0,11.0,2.0,105.0,17.0,0.0,119,0.0,0.0,16.0,41.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,streega01,493.0,2391.0,744.0,83.0,55.0,65.0,0.0,0.0,0.0,0.0,1.0,3.0,0
sweenbi02,1039.0,3692.0,442.0,1004.0,153.0,40.0,11.0,389.0,172.0,0.0,423,153.0,0.0,12.0,126.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,sweenbi02,1031.0,2357.0,2791.0,349.0,341.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
stengca01,1277.0,4288.0,575.0,1219.0,182.0,89.0,60.0,535.0,131.0,43.0,437,453.0,0.0,39.0,105.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,stengca01,1183.0,2171.0,147.0,87.0,35.0,0.0,0.0,0.0,0.0,0.0,,10.0,1
stephri01,1310.0,4508.0,714.0,1515.0,321.0,54.0,63.0,773.0,53.0,9.0,494,247.0,0.0,41.0,91.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,stephri01,1160.0,2289.0,761.0,97.0,132.0,0.0,0.0,0.0,0.0,0.0,,4.0,0
terrybi01,1721.0,6428.0,1120.0,2193.0,373.0,112.0,154.0,1078.0,56.0,6.0,537,449.0,0.0,9.0,137.0,0.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,terrybi01,1594.0,15999.0,1111.0,139.0,1334.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,1
theveto01,1229.0,4164.0,380.0,1030.0,124.0,32.0,2.0,456.0,23.0,3.0,210,222.0,0.0,11.0,99.0,0.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,theveto01,1208.0,2308.0,3621.0,296.0,630.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
sukefcl01,486.0,1237.0,122.0,326.0,50.0,14.0,2.0,96.0,12.0,0.0,95,57.0,0.0,5.0,25.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,sukefcl01,399.0,1041.0,190.0,33.0,29.0,26.0,0.0,0.0,0.0,0.0,,1.0,0
suhrgu01,1435.0,5176.0,714.0,1446.0,288.0,114.0,84.0,818.0,53.0,0.0,718,433.0,0.0,10.0,85.0,0.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,suhrgu01,1408.0,13104.0,766.0,116.0,1086.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
tebbebi01,1162.0,3704.0,357.0,1000.0,169.0,22.0,38.0,469.0,29.0,23.0,389,261.0,0.0,12.0,44.0,0.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,tebbebi01,1108.0,4667.0,666.0,119.0,87.0,64.0,0.0,0.0,0.0,0.0,3.0,2.0,0
tayloto02,2195.0,7680.0,1005.0,2007.0,298.0,86.0,75.0,598.0,234.0,111.0,613,1083.0,49.0,78.0,91.0,39.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,tayloto02,2031.0,4241.0,4696.0,219.0,1072.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
stewaji01,777.0,1420.0,164.0,336.0,45.0,14.0,8.0,112.0,38.0,20.0,139,218.0,9.0,8.0,22.0,13.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,stewaji01,504.0,628.0,541.0,34.0,114.0,0.0,0.0,3.0,0.0,0.0,,1.0,0
stottme01,366.0,749.0,54.0,120.0,13.0,6.0,7.0,57.0,0.0,2.0,47,270.0,0.0,4.0,42.0,4.0,14.0,stottme01,164.0,139.0,360.0,356.0,152.0,40.0,1.0,7984,2435.0,878.0,171,809.0,1257.0,0.24000000000000002,2.9590908830816094,75.0,57.0,44.0,1.0,10972.0,3.0,1003.0,0.0,0.0,0.0,stottme01,360.0,242.0,570.0,26.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
suttodo01,785.0,1354.0,64.0,195.0,15.0,1.0,0.0,64.0,1.0,0.0,60,365.0,0.0,6.0,136.0,3.0,29.0,suttodo01,324.0,256.0,774.0,756.0,178.0,58.0,5.0,15847,4692.0,1914.0,472,1343.0,3574.0,0.2336,3.3091999816894533,102.0,112.0,82.0,21.0,21631.0,12.0,2104.0,0.0,0.0,0.0,suttodo01,774.0,334.0,613.0,31.0,42.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1
tenacge01,1555.0,4390.0,653.0,1060.0,179.0,20.0,201.0,674.0,36.0,42.0,984,998.0,58.0,91.0,21.0,39.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,tenacge01,1551.0,8731.0,743.0,103.0,489.0,73.0,195.0,515.0,290.0,14.0,2.0,1.0,0
stonest01,340.0,219.0,9.0,22.0,2.0,0.0,0.0,7.0,0.0,0.0,11,92.0,0.0,1.0,22.0,0.0,2.0,stonest01,107.0,93.0,320.0,269.0,43.0,7.0,1.0,5365,1707.0,788.0,184,716.0,1065.0,0.24727272727272726,4.0018181584098125,22.0,31.0,40.0,5.0,7640.0,15.0,880.0,0.0,0.0,0.0,stonest01,320.0,125.0,254.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
tananfr01,639.0,59.0,3.0,9.0,1.0,1.0,0.0,5.0,0.0,1.0,2,12.0,0.0,0.0,3.0,0.0,0.0,tananfr01,240.0,236.0,638.0,616.0,143.0,34.0,1.0,12565,4063.0,1704.0,448,1255.0,2773.0,0.24869565217391304,3.7552173863286558,116.0,119.0,129.0,27.0,17641.0,10.0,1910.0,0.0,0.0,0.0,tananfr01,638.0,226.0,638.0,19.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
summech01,698.0,1371.0,199.0,350.0,63.0,4.0,54.0,218.0,15.0,13.0,188,244.0,17.0,19.0,3.0,12.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,summech01,297.0,508.0,23.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
sundbji01,1962.0,6021.0,621.0,1493.0,243.0,36.0,95.0,624.0,20.0,37.0,699,963.0,31.0,22.0,118.0,38.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,sundbji01,1930.0,9773.0,1007.0,81.0,145.0,130.0,442.0,1012.0,708.0,63.0,8.0,1.0,0
tekulke01,1050.0,121.0,8.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,6,61.0,0.0,0.0,5.0,0.0,1.0,tekulke01,94.0,90.0,1050.0,0.0,0.0,0.0,184.0,4309,1305.0,455.0,63,491.0,779.0,0.25882352941176473,3.842941207044265,179.0,23.0,17.0,3.0,6001.0,638.0,526.0,0.0,0.0,0.0,tekulke01,1051.0,93.0,327.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
sutclri01,466.0,562.0,42.0,102.0,22.0,1.0,4.0,55.0,4.0,0.0,34,143.0,0.0,2.0,54.0,5.0,15.0,sutclri01,171.0,139.0,457.0,392.0,72.0,18.0,6.0,8093,2662.0,1223.0,236,1081.0,1679.0,0.2542105263157894,3.889473664133172,75.0,100.0,46.0,38.0,11548.0,30.0,1324.0,0.0,0.0,0.0,sutclri01,457.0,211.0,404.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0
suttebr01,661.0,102.0,6.0,9.0,0.0,0.0,0.0,6.0,1.0,0.0,7,50.0,0.0,1.0,10.0,1.0,1.0,suttebr01,68.0,71.0,661.0,0.0,0.0,0.0,300.0,3127,879.0,328.0,77,309.0,861.0,0.2275,3.079166720310847,83.0,37.0,13.0,8.0,4251.0,512.0,370.0,0.0,0.0,0.0,suttebr01,661.0,90.0,145.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,1
templga01,2079.0,7721.0,893.0,2096.0,329.0,106.0,70.0,728.0,242.0,129.0,375,1092.0,144.0,9.0,57.0,46.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,templga01,2010.0,3551.0,6078.0,386.0,1176.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0
stewada01,523.0,51.0,5.0,10.0,1.0,1.0,0.0,4.0,0.0,0.0,3,17.0,0.0,0.0,6.0,0.0,0.0,stewada01,168.0,129.0,523.0,348.0,55.0,9.0,19.0,7889,2499.0,1154.0,264,1034.0,1741.0,0.24631578947368424,4.04842105664705,46.0,118.0,62.0,23.0,11251.0,87.0,1259.0,0.0,0.0,0.0,stewada01,523.0,197.0,232.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0
stiebda01,454.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,stiebda01,176.0,137.0,443.0,412.0,103.0,30.0,3.0,8686,2572.0,1106.0,225,1034.0,1669.0,0.225625,3.752499982714653,36.0,51.0,129.0,14.0,12072.0,14.0,1225.0,0.0,0.0,0.0,stiebda01,444.0,272.0,493.0,22.0,45.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
strawda01,1583.0,5418.0,898.0,1401.0,256.0,38.0,335.0,1000.0,221.0,99.0,816,1352.0,131.0,38.0,1.0,53.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,strawda01,1384.0,2515.0,76.0,62.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0
tartada01,1406.0,5011.0,756.0,1366.0,289.0,22.0,262.0,925.0,37.0,30.0,768,1362.0,47.0,17.0,2.0,44.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,tartada01,977.0,1660.0,214.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
tettlmi01,1485.0,4698.0,711.0,1132.0,210.0,16.0,245.0,732.0,23.0,29.0,949,1307.0,72.0,30.0,21.0,47.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,tettlmi01,1139.0,4951.0,408.0,55.0,109.0,64.0,267.0,581.0,238.0,0.0,6.0,1.0,0
steinte01,1546.0,5369.0,638.0,1453.0,273.0,21.0,162.0,745.0,23.0,22.0,418,938.0,31.0,48.0,15.0,46.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,steinte01,1480.0,7849.0,651.0,100.0,111.0,83.0,477.0,765.0,436.0,6.0,1.0,1.0,0
tewksbo01,303.0,380.0,20.0,50.0,7.0,0.0,0.0,19.0,0.0,0.0,21,148.0,0.0,0.0,41.0,0.0,6.0,tewksbo01,110.0,102.0,302.0,277.0,31.0,7.0,1.0,5421,2043.0,787.0,142,292.0,812.0,0.27571428571428575,4.563571436064584,22.0,24.0,41.0,7.0,7623.0,8.0,884.0,0.0,0.0,0.0,tewksbo01,302.0,138.0,344.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
surhobj01,2313.0,8258.0,1062.0,2326.0,440.0,42.0,188.0,1153.0,141.0,84.0,640,839.0,81.0,33.0,71.0,104.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,surhobj01,2171.0,6667.0,987.0,110.0,234.0,56.0,167.0,457.0,199.0,5.0,,1.0,0
stottto01,373.0,242.0,23.0,50.0,7.0,1.0,1.0,11.0,1.0,1.0,28,93.0,0.0,0.0,26.0,0.0,1.0,stottto01,138.0,121.0,372.0,339.0,25.0,6.0,1.0,6575,2200.0,1042.0,246,816.0,1587.0,0.21006666666666668,4.527333354949951,49.0,64.0,83.0,10.0,9441.0,12.0,1130.0,4.0,3.0,7.0,stottto01,372.0,166.0,261.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
sweenmi01,1454.0,5188.0,759.0,1540.0,325.0,5.0,215.0,909.0,53.0,25.0,522,613.0,61.0,74.0,5.0,59.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,sweenmi01,789.0,6015.0,515.0,70.0,552.0,16.0,68.0,94.0,54.0,0.0,1.0,1.0,0
stephjo03,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,stephjo03,2.0,5.0,12.0,11.0,0.0,0.0,0.0,195,68.0,44.0,13,22.0,56.0,0.271,6.090000152587891,2.0,2.0,3.0,0.0,281.0,0.0,44.0,1.0,4.0,3.0,stephjo03,12.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
thompsa01,1407.0,5984.0,1256.0,1979.0,340.0,160.0,127.0,1299.0,229.0,0.0,450,226.0,0.0,63.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,thompsa01,1408.0,2174.0,283.0,172.0,61.0,0.0,0.0,0.0,0.0,0.0,,1.0,1
vanhage01,1984.0,8021.0,1639.0,2532.0,285.0,161.0,69.0,1014.0,583.0,0.0,868,305.0,0.0,38.0,52.0,0.0,0.0,vanhage01,40.0,31.0,93.0,68.0,65.0,5.0,4.0,2068,809.0,310.0,33,244.0,281.0,1.338888888888889,4.866666714350383,0.0,41.0,49.0,1.0,2843.0,24.0,527.0,0.0,0.0,0.0,vanhage01,2009.0,3749.0,749.0,458.0,94.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
turnete01,1659.0,5921.0,699.0,1499.0,207.0,77.0,8.0,528.0,256.0,24.0,435,156.0,0.0,34.0,268.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,turnete01,1631.0,2589.0,4473.0,306.0,446.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
tinkejo01,1804.0,6434.0,774.0,1687.0,263.0,114.0,31.0,782.0,336.0,0.0,416,149.0,0.0,10.0,285.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,tinkejo01,1792.0,3816.0,5943.0,648.0,671.0,0.0,0.0,0.0,0.0,0.0,,8.0,1
thomair01,484.0,1352.0,124.0,327.0,46.0,17.0,3.0,155.0,20.0,0.0,82,8.0,0.0,22.0,29.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,thomair01,452.0,2136.0,578.0,83.0,43.0,36.0,0.0,0.0,0.0,0.0,3.0,1.0,0
toneyfr01,336.0,744.0,40.0,118.0,12.0,4.0,3.0,47.0,3.0,1.0,21,186.0,0.0,0.0,31.0,0.0,0.0,toneyfr01,139.0,102.0,336.0,271.0,158.0,28.0,12.0,6618,2037.0,659.0,59,583.0,718.0,0.24769230769230768,3.11000002347506,0.0,37.0,46.0,5.0,8988.0,48.0,835.0,0.0,0.0,0.0,toneyfr01,336.0,57.0,555.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
veachbo01,1821.0,6656.0,953.0,2063.0,393.0,147.0,64.0,1166.0,195.0,84.0,571,367.0,0.0,59.0,271.0,0.0,0.0,veachbo01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6,2.0,1.0,0,2.0,0.0,0.28,4.5,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,veachbo01,1741.0,3754.0,207.0,150.0,42.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
vanceda01,442.0,971.0,68.0,146.0,23.0,1.0,7.0,75.0,1.0,0.0,79,287.0,0.0,7.0,55.0,0.0,4.0,vanceda01,197.0,140.0,442.0,347.0,216.0,29.0,11.0,8900,2809.0,1068.0,132,840.0,2045.0,0.28611111111111104,4.659444464577569,0.0,37.0,77.0,2.0,12369.0,53.0,1246.0,0.0,0.0,0.0,vanceda01,442.0,126.0,570.0,18.0,29.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,1
uhlege01,722.0,1360.0,172.0,393.0,60.0,21.0,9.0,187.0,6.0,8.0,98,112.0,0.0,4.0,36.0,0.0,0.0,uhlege01,200.0,166.0,513.0,368.0,232.0,21.0,25.0,9359,3417.0,1384.0,119,966.0,1135.0,0.30210526315789477,6.015789496271234,0.0,55.0,113.0,5.0,13639.0,114.0,1635.0,0.0,0.0,0.0,uhlege01,513.0,175.0,624.0,33.0,42.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0
traynpi01,1941.0,7559.0,1183.0,2416.0,371.0,164.0,58.0,1273.0,158.0,46.0,472,278.0,0.0,31.0,231.0,0.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,traynpi01,1914.0,2390.0,3672.0,348.0,318.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,1
vaughar01,1817.0,6622.0,1173.0,2103.0,356.0,128.0,96.0,926.0,118.0,0.0,937,276.0,0.0,46.0,116.0,0.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,vaughar01,1743.0,3308.0,5119.0,417.0,875.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,1
tobinji01,396.0,796.0,81.0,183.0,35.0,3.0,17.0,102.0,1.0,0.0,80,162.0,0.0,3.0,5.0,0.0,22.0,tobinji01,105.0,112.0,287.0,227.0,156.0,12.0,5.0,5700,1929.0,726.0,107,557.0,498.0,0.26,3.4949999809265138,0.0,28.0,27.0,3.0,8074.0,47.0,861.0,0.0,0.0,0.0,tobinji01,288.0,103.0,480.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
turneji01,238.0,399.0,32.0,87.0,16.0,1.0,1.0,22.0,0.0,1.0,8,39.0,0.0,4.0,17.0,0.0,7.0,turneji01,69.0,60.0,231.0,119.0,69.0,8.0,20.0,3396,1123.0,405.0,67,283.0,329.0,0.253,3.884000062942505,0.0,6.0,10.0,0.0,4697.0,86.0,482.0,0.0,0.0,0.0,turneji01,231.0,55.0,269.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
vandejo01,382.0,685.0,58.0,104.0,12.0,2.0,1.0,26.0,1.0,0.0,41,201.0,0.0,0.0,60.0,0.0,8.0,vandejo01,119.0,121.0,346.0,285.0,131.0,29.0,2.0,6314,1799.0,805.0,100,1132.0,1294.0,0.24846153846153846,4.705384621253381,0.0,37.0,21.0,3.0,9034.0,28.0,915.0,0.0,0.0,0.0,vandejo01,346.0,82.0,404.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,1
troutdi01,535.0,961.0,99.0,205.0,28.0,7.0,20.0,110.0,7.0,2.0,59,226.0,0.0,1.0,26.0,0.0,18.0,troutdi01,170.0,161.0,521.0,322.0,158.0,28.0,35.0,8177,2641.0,979.0,112,1046.0,1256.0,0.29062499999999997,8.399999991059303,0.0,50.0,34.0,7.0,11615.0,134.0,1166.0,0.0,0.0,0.0,troutdi01,521.0,193.0,645.0,50.0,63.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
vernomi01,2409.0,8731.0,1196.0,2495.0,490.0,120.0,172.0,1311.0,137.0,90.0,955,869.0,22.0,49.0,80.0,19.0,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,vernomi01,2241.0,19819.0,1448.0,212.0,2044.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1
valoel01,1806.0,5029.0,768.0,1420.0,228.0,73.0,58.0,601.0,110.0,79.0,942,284.0,12.0,38.0,65.0,17.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,valoel01,1329.0,2769.0,72.0,67.0,9.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
truckvi01,517.0,949.0,63.0,171.0,23.0,1.0,2.0,70.0,1.0,1.0,9,153.0,0.0,2.0,46.0,3.0,31.0,truckvi01,177.0,135.0,517.0,328.0,124.0,33.0,30.0,8047,2416.0,1009.0,188,1088.0,1534.0,0.24842105263157888,3.6099999829342493,19.0,63.0,47.0,6.0,11378.0,113.0,1124.0,0.0,0.0,0.0,truckvi01,517.0,156.0,420.0,27.0,14.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
thomsbo01,1779.0,6305.0,903.0,1705.0,267.0,74.0,264.0,1026.0,38.0,20.0,559,804.0,23.0,34.0,36.0,23.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,thomsbo01,1700.0,3800.0,492.0,119.0,57.0,0.0,0.0,0.0,0.0,0.0,,15.0,1
torgeea01,1668.0,4969.0,848.0,1318.0,215.0,46.0,149.0,740.0,133.0,39.0,980,653.0,7.0,8.0,55.0,25.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,torgeea01,1422.0,11684.0,815.0,144.0,1097.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
torrejo01,2209.0,7874.0,996.0,2342.0,344.0,59.0,252.0,1185.0,23.0,29.0,779,1094.0,127.0,85.0,13.0,50.0,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,torrejo01,2207.0,11618.0,1731.0,169.0,735.0,87.0,266.0,322.0,225.0,13.0,9.0,16.0,1
vealebo01,399.0,630.0,26.0,72.0,7.0,1.0,0.0,18.0,0.0,0.0,18,337.0,0.0,0.0,28.0,0.0,8.0,vealebo01,120.0,95.0,397.0,255.0,78.0,20.0,21.0,5778,1684.0,658.0,91,858.0,1703.0,0.23500000000000001,3.4442856992994035,62.0,92.0,29.0,9.0,8163.0,63.0,755.0,0.0,0.0,0.0,vealebo01,397.0,37.0,270.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
tiantlu01,573.0,513.0,36.0,84.0,14.0,1.0,5.0,44.0,1.0,1.0,13,146.0,0.0,1.0,41.0,2.0,10.0,tiantlu01,229.0,172.0,573.0,484.0,187.0,49.0,15.0,10459,3075.0,1280.0,346,1104.0,2416.0,0.23526315789473679,3.52736843259711,53.0,27.0,49.0,4.0,14365.0,51.0,1400.0,0.0,0.0,0.0,tiantlu01,573.0,221.0,389.0,35.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0
torboje01,574.0,1391.0,78.0,297.0,42.0,3.0,8.0,101.0,3.0,6.0,103,189.0,29.0,4.0,17.0,10.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,torboje01,559.0,2998.0,214.0,32.0,31.0,31.0,92.0,219.0,123.0,9.0,,1.0,0
tolanbo01,1282.0,4238.0,572.0,1121.0,173.0,34.0,86.0,497.0,193.0,100.0,258,587.0,27.0,65.0,64.0,39.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,tolanbo01,1135.0,2915.0,101.0,58.0,79.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
tovarce01,1488.0,5569.0,834.0,1546.0,253.0,55.0,46.0,435.0,226.0,108.0,413,410.0,23.0,88.0,73.0,34.0,58.0,tovarce01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,tovarce01,1467.0,2686.0,1043.0,124.0,174.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
torremi01,499.0,412.0,24.0,64.0,8.0,1.0,0.0,15.0,1.0,1.0,10,131.0,0.0,2.0,28.0,0.0,6.0,torremi01,185.0,160.0,494.0,458.0,117.0,15.0,0.0,9132,3043.0,1340.0,223,1371.0,1404.0,0.2795238095238095,4.942380916504633,84.0,103.0,59.0,11.0,13179.0,13.0,1501.0,0.0,0.0,0.0,torremi01,494.0,223.0,472.0,41.0,38.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
